Pressure Assisted Sintering	2016-09-13 15:25:22
Inital sample thickness:	123	mm
Inital sample diameter:	321	mm
#	Clock Time	Elapsed Time [s]	T [C]	Load [N]	dL [mm]
156	15:25:41	18.320832	210.380541	-14.987965	-2.540257
157	15:25:41	18.437844	208.938447	-15.040517	-2.540231
158	15:25:41	18.554855	207.426472	-15.014241	-2.540297
159	15:25:41	18.672867	205.971672	-14.961689	-2.540125
160	15:25:41	18.789879	204.554989	-14.935412	-2.539807
161	15:25:41	18.906891	203.233599	-14.961689	-2.539873
162	15:25:41	19.024902	201.842328	-14.974827	-2.538667
163	15:25:41	19.142914	200.520938	-14.948550	-2.537766
164	15:25:42	19.258926	199.167784	-15.027379	-2.536176
165	15:25:42	19.376938	197.846394	-14.935412	-2.236427
166	15:25:42	19.494949	196.486887	-14.974827	-2.072202
167	15:25:42	19.610961	195.292554	-14.974827	-2.125985
168	15:25:42	19.728973	194.021986	-14.987965	-2.085426
169	15:25:42	19.845984	192.789536	-14.961689	-2.033670
170	15:25:42	19.962996	191.626967	-15.027379	-1.984644
171	15:25:42	20.081008	190.407223	-15.014241	-1.970175
172	15:25:43	20.199020	189.073127	-15.014241	-1.866650
173	15:25:43	20.317032	187.942322	-14.935412	-1.863496
174	15:25:43	20.435043	186.849634	-15.053655	-1.848298
175	15:25:43	20.552055	185.744240	-14.961689	-1.701047
176	15:25:43	20.668067	184.575319	-15.014241	-1.652246
177	15:25:43	20.787079	183.495336	-14.987965	-1.636505
178	15:25:43	20.905090	182.307356	-14.948550	-1.636346
179	15:25:43	21.023102	181.227374	-14.922274	-1.551491
180	15:25:43	21.141114	180.191861	-14.948550	-1.501047
181	15:25:44	21.258126	179.137290	-14.895998	-1.461176
182	15:25:44	21.375137	178.063661	-14.961689	-1.450629
183	15:25:44	21.493149	177.053560	-14.961689	-1.360712
184	15:25:44	21.610161	175.967225	-15.014241	-1.254842
185	15:25:44	21.727173	174.925360	-15.040517	-1.178878
186	15:25:44	21.845184	174.004199	-14.974827	-1.064872
187	15:25:44	21.962196	172.981392	-14.961689	-0.967164
188	15:25:44	22.080208	172.009408	-15.001103	-0.812254
189	15:25:45	22.197220	171.018365	-15.014241	-0.717183
190	15:25:45	22.315231	170.033676	-14.935412	-0.640000
191	15:25:45	22.433243	168.953694	-14.974827	-0.448413
192	15:25:45	22.554255	168.051591	-14.935412	-0.299705
193	15:25:45	22.671267	167.130429	-14.909136	-0.282174
194	15:25:45	22.789279	166.190210	-14.948550	-0.170156
195	15:25:45	22.906291	165.243637	-14.961689	0.008710
196	15:25:45	23.022302	164.328829	-14.948550	0.207611
197	15:25:45	23.140314	163.382256	-14.948550	0.352225
198	15:25:46	23.261326	162.461095	-14.909136	0.428004
199	15:25:46	23.379338	161.647931	-14.961689	0.430482
200	15:25:46	23.495349	160.707712	-14.909136	0.550782
201	15:25:46	23.613361	160.078781	-14.922274	0.713456
202	15:25:46	23.730373	159.259265	-14.909136	0.886346
203	15:25:46	23.848385	158.369868	-14.935412	0.979350
204	15:25:46	23.966397	157.378825	-15.001103	1.086956
205	15:25:46	24.083408	156.635543	-14.922274	1.129596
206	15:25:47	24.201420	155.847792	-15.014241	1.313868
207	15:25:47	24.318432	154.996512	-14.909136	1.443205
208	15:25:47	24.435443	154.170643	-14.895998	1.476106
209	15:25:47	24.553455	153.306657	-15.014241	1.531214
210	15:25:47	24.671467	152.423613	-14.909136	1.690960
211	15:25:47	24.790479	151.616803	-14.974827	1.772873
212	15:25:47	24.907490	150.803640	-14.948550	1.872980
213	15:25:47	25.025502	150.041299	-14.909136	1.904979
214	15:25:47	25.143514	149.190019	-14.895998	1.972079
215	15:25:48	25.260526	148.383209	-14.974827	2.096208
216	15:25:48	25.377537	147.525576	-14.935412	2.197600
217	15:25:48	25.495549	146.667943	-14.974827	2.305259
218	15:25:48	25.613561	145.950072	-14.922274	2.418814
219	15:25:48	25.730573	145.187732	-14.935412	2.487716
220	15:25:48	25.846585	144.361863	-14.895998	2.495388
221	15:25:48	25.964596	143.643993	-14.974827	2.495825
222	15:25:48	26.082608	142.837182	-14.948550	2.496223
223	15:25:49	26.199620	141.973197	-15.001103	2.496885
224	15:25:49	26.317632	141.287090	-14.922274	2.496779
225	15:25:49	26.435643	140.594631	-14.961689	2.496024
226	15:25:49	26.553655	139.876761	-14.987965	2.425479
227	15:25:49	26.671667	139.152537	-14.987965	2.344626
228	15:25:49	26.789679	138.396550	-15.014241	2.289292
229	15:25:49	26.907691	137.589739	-14.948550	2.221874
230	15:25:49	27.026702	136.916339	-14.948550	2.188391
231	15:25:49	27.144714	136.242938	-14.882860	2.129586
232	15:25:50	27.261726	135.525068	-15.040517	2.037350
233	15:25:50	27.379738	134.826256	-14.843445	1.953052
234	15:25:50	27.496749	134.108385	-14.935412	1.939417
235	15:25:50	27.613761	133.333339	-14.935412	1.861015
236	15:25:50	27.730773	132.602763	-14.987965	1.764526
237	15:25:50	27.847785	131.961126	-14.948550	1.687806
238	15:25:50	27.964796	131.338548	-14.909136	1.631466
239	15:25:50	28.081808	130.652442	-14.948550	1.510649
240	15:25:51	28.199820	129.972688	-14.987965	1.407959
241	15:25:51	28.317832	129.299288	-15.040517	1.385500
242	15:25:51	28.436843	128.606829	-14.961689	1.278755
243	15:25:51	28.554855	127.952486	-14.961689	1.169400
244	15:25:51	28.672867	127.399790	-14.987965	1.059025
245	15:25:51	28.791879	126.770859	-14.974827	0.952002
246	15:25:51	28.911891	126.141928	-14.961689	0.912807
247	15:25:51	29.030903	125.500292	-14.935412	0.764867
248	15:25:51	29.147915	124.744304	-14.935412	0.627408
249	15:25:52	29.264926	124.083609	-14.922274	0.507850
250	15:25:52	29.383938	123.518207	-14.961689	0.331144
251	15:25:52	29.501950	122.940098	-14.987965	0.215959
252	15:25:52	29.619962	122.298462	-14.961689	-0.025171
253	15:25:52	29.738974	121.644120	-14.987965	-0.220176
254	15:25:52	29.857985	121.015189	-14.935412	-0.483540
255	15:25:52	29.974997	120.278260	-14.974827	-1.063838
256	15:25:52	30.092009	119.763680	-15.014241	-1.485742
257	15:25:53	30.210021	119.191925	-14.974827	-2.225761
258	15:25:53	30.327033	118.651934	-14.974827	-2.535302
259	15:25:53	30.444044	118.042061	-14.961689	-2.537263
260	15:25:53	30.562056	117.463953	-14.948550	-2.538813
261	15:25:53	30.679068	116.803258	-14.961689	-2.538853
262	15:25:53	30.795079	116.282326	-15.001103	-2.539025
263	15:25:53	30.913091	115.723276	-15.001103	-2.539051
264	15:25:53	31.030103	115.183285	-14.987965	-2.538932
265	15:25:53	31.148115	114.586118	-15.014241	-2.538985
266	15:25:54	31.266126	114.084244	-14.895998	-2.538945
267	15:25:54	31.384138	113.474372	-14.882860	-2.539104
268	15:25:54	31.502150	112.959792	-14.895998	-2.539171
269	15:25:54	31.619162	112.508741	-14.961689	-2.539012
270	15:25:54	31.737174	111.917927	-14.948550	-2.539078
271	15:25:54	31.854185	111.473228	-14.843445	-2.539051
272	15:25:54	31.972197	110.990413	-14.974827	-2.539104
273	15:25:54	32.090209	110.425010	-15.027379	-2.539131
274	15:25:55	32.206220	109.802432	-14.987965	-2.538972
275	15:25:55	32.323232	109.402204	-14.974827	-2.538919
276	15:25:55	32.440244	108.881271	-14.948550	-2.539197
277	15:25:55	32.558256	108.373044	-14.974827	-2.539065
278	15:25:55	32.676267	107.909287	-14.909136	-2.539038
279	15:25:55	32.793279	107.439177	-15.040517	-2.539104
280	15:25:55	32.912291	106.797541	-14.987965	-2.539144
281	15:25:55	33.030303	106.365548	-14.948550	-2.539118
282	15:25:55	33.149315	105.895438	-14.961689	-2.539078
283	15:25:56	33.266326	105.488856	-15.040517	-2.539038
284	15:25:56	33.384338	104.967924	-15.027379	-2.539158
285	15:25:56	33.501350	104.485108	-14.948550	-2.539104
